Features,Seed,Accuracy,Profit
"['closing_marubozu', 'shooting_star']",9,17.252396166134183,6332.457347317897
"['open_pc', 'closing_marubozu', 'shooting_star']",1,17.252396166134183,6332.457347317897
"['open_pc', 'closing_marubozu', 'shooting_star']",2,17.252396166134183,6332.457347317897
"['open_pc', 'closing_marubozu', 'shooting_star']",6,17.252396166134183,6332.457347317897
"['open_pc', 'closing_marubozu', 'shooting_star']",9,17.252396166134183,6332.457347317897
"['open_pc', 'frachp', 'volatility']",1,29.39297124600639,6330.439813369965
"['fama', 'volatility']",3,38.977635782747605,6329.126230390044
"['fama', 'volatility']",6,38.977635782747605,6329.126230390044
"['open_pc', 'sma_c', 'rsi']",0,36.74121405750799,6328.83266695093
"['open_pc', 'sma_c', 'rsi']",1,36.74121405750799,6328.83266695093
"['open_pc', 'sma_c', 'rsi']",3,36.74121405750799,6328.83266695093
"['open_pc', 'sma_c', 'rsi']",8,36.74121405750799,6328.83266695093
"['open_pc', 'sma_b', 'sma_d']",2,23.642172523961662,6324.791437964206
"['ema_a', 'tr']",4,31.948881789137378,6324.7242669585685
"['ema_a', 'tr']",8,31.948881789137378,6324.7242669585685
"['ema_a', 'tr']",9,31.948881789137378,6324.7242669585685
"['ema_b', 'three_outside']",0,17.89137380191693,6324.622056026161
"['volume_pc', 'ht_trendline']",4,35.78274760383386,6323.716783393964
"['volume_pc', 'ht_trendline']",7,35.78274760383386,6323.716783393964
"['volume_pc', 'ht_trendline']",8,35.78274760383386,6323.716783393964
"['open_pc', 'high_pc', 'ema_a']",0,35.46325878594249,6322.995646658106
"['open_pc', 'high_pc', 'ema_a']",3,35.46325878594249,6322.995646658106
"['open_pc', 'high_pc', 'ema_a']",7,35.46325878594249,6322.995646658106
"['open_pc', 'rsi', 'macdsignal']",0,44.72843450479233,6322.313907890868
"['open_pc', 'rsi', 'macdsignal']",1,44.72843450479233,6322.313907890868
"['open_pc', 'rsi', 'macdsignal']",4,44.72843450479233,6322.313907890868
"['open_pc', 'rsi', 'macdsignal']",6,44.72843450479233,6322.313907890868
"['doji_star', 'engulfing']",8,14.696485623003195,6322.2766120054475
"['open_pc', 'doji_star', 'engulfing']",4,14.696485623003195,6322.2766120054475
"['open_pc', 'sma_c', 'sma_d']",7,28.753993610223645,6317.927709214
"['open_pc', 'tr', 'fama']",8,40.57507987220447,6317.433482308006
"['open_pc', 'tr', 'fama']",9,40.57507987220447,6317.433482308006
"['open_pc', 'ladder_bottom', 'kama']",0,34.82428115015975,6315.715169016879
"['open_pc', 'ladder_bottom', 'kama']",1,34.82428115015975,6315.715169016879
"['open_pc', 'ladder_bottom', 'kama']",2,34.82428115015975,6315.715169016879
"['open_pc', 'ladder_bottom', 'kama']",3,34.82428115015975,6315.715169016879
"['open_pc', 'ladder_bottom', 'kama']",4,34.82428115015975,6315.715169016879
"['open_pc', 'ladder_bottom', 'kama']",5,34.82428115015975,6315.715169016879
"['open_pc', 'ladder_bottom', 'kama']",6,34.82428115015975,6315.715169016879
"['doji_star', 'marubozu']",8,14.696485623003195,6315.145840102472
"['open_pc', 'doji_star', 'marubozu']",4,14.696485623003195,6315.145840102472
"['tr', 'kama']",8,30.031948881789138,6315.076702171962
"['slow_k', 'engulfing']",3,14.376996805111823,6313.983006358481
"['open_pc', 'close_pc', 'macdsignal']",2,48.881789137380196,6311.941150452134
"['open_pc', 'close_pc', 'macdsignal']",5,48.881789137380196,6311.941150452134
"['open_pc', 'close_pc', 'macdsignal']",6,48.881789137380196,6311.941150452134
"['ema_d', 'matching_low']",3,19.488817891373802,6310.527302714432
"['ema_d', 'matching_low']",4,19.488817891373802,6310.527302714432
"['ema_d', 'matching_low']",8,19.488817891373802,6310.527302714432
"['ema_d', 'matching_low']",9,19.488817891373802,6310.527302714432
"['open_pc', 'rsi', 'evening_star']",0,48.56230031948881,6309.980904430162
"['open_pc', 'rsi', 'evening_star']",2,48.56230031948881,6309.980904430162
"['open_pc', 'rsi', 'evening_star']",4,48.56230031948881,6309.980904430162
"['open_pc', 'rsi', 'evening_star']",5,48.56230031948881,6309.980904430162
"['open_pc', 'rsi', 'evening_star']",6,48.56230031948881,6309.980904430162
"['open_pc', 'rsi', 'evening_star']",7,48.56230031948881,6309.980904430162
"['open_pc', 'rsi', 'evening_star']",8,48.56230031948881,6309.980904430162
"['open_pc', 'rsi', 'evening_star']",9,48.56230031948881,6309.980904430162
"['open_pc', 'fracocp', 'rsi']",2,35.78274760383386,6307.659230924903
"['open_pc', 'fracocp', 'rsi']",7,35.14376996805112,6307.659230924903
"['high_pc', 'fracocp']",1,24.281150159744406,6305.739598327073
"['high_pc', 'fracocp']",3,24.281150159744406,6305.739598327073
"['high_pc', 'fracocp']",6,23.961661341853034,6305.739598327073
