Features,Accuracy
"['vwap_pc', 'returns']",44.552766268583966
"['vwap_pc', 'volatility']",43.626614672191074
"['fracocp', 'frachp']",19.766024859858643
"['fracocp', 'fraclp']",18.523031927857662
"['fracocp', 'sma_1']",45.673897148427976
"['fracocp', 'sma_2']",45.08895929807458
"['fracocp', 'sma_3']",24.128686327077748
"['fracocp', 'sma_4']",40.628808189129906
"['fracocp', 'ema_1']",56.665854252985625
"['fracocp', 'ema_2']",48.64733122105776
"['fracocp', 'ema_3']",46.64879356568365
"['fracocp', 'ema_4']",38.92273945893249
"['fracocp', 'atr']",18.376797465269316
"['fracocp', 'natr']",32.707774798927616
"['fracocp', 'rsi']",42.48111138191567
"['fracocp', 'slow_k']",32.09846453814282
"['fracocp', 'slow_d']",34.657567633438944
"['fracocp', 'three_black_crows']",81.94004387033877
"['fracocp', 'three_inside']",81.5988301242993
"['fracocp', 'three_lines']",81.84255422861321
"['fracocp', 'three_outside']",79.08847184986595
"['fracocp', 'three_stars']",0.0
"['fracocp', 'three_whitesoldiers']",8.895929807457957
"['fracocp', 'abandoned_baby']",0.0
"['fracocp', 'advance_block']",8.749695344869608
"['fracocp', 'belthold']",74.31147940531318
"['fracocp', 'breakaway']",0.0
"['fracocp', 'closing_marubozu']",75.38386546429442
"['fracocp', 'conceal_baby']",0.0
"['fracocp', 'counterattack']",8.822812576163782
"['fracocp', 'dark_cloud_cover']",81.89129904947599
"['fracocp', 'doji']",9.090909090909092
"['fracocp', 'doji_star']",80.9651474530831
"['fracocp', 'dragonfly_doji']",12.381184499146967
"['fracocp', 'engulfing']",7.360467950280284
"['fracocp', 'evening_doji_star']",81.89129904947599
"['fracocp', 'evening_star']",81.89129904947599
"['fracocp', 'gap_side_by_side']",81.81818181818183
"['fracocp', 'gravestone_doji']",12.234950036558615
"['fracocp', 'hammer']",76.74872044845236
"['fracocp', 'hanging_man']",78.33292712649282
"['fracocp', 'harami']",77.65049963441383
"['fracocp', 'harami_cross']",9.992688276870583
"['fracocp', 'high_wave']",71.87423836217401
"['fracocp', 'hikkake']",8.847184986595174
"['fracocp', 'homing_pigeon']",81.5988301242993
"['fracocp', 'identical_three_crows']",81.5744577138679
"['fracocp', 'in_neck']",0.0
"['fracocp', 'inverted_hammer']",80.86765781135755
"['fracocp', 'kicking']",8.847184986595174
"['fracocp', 'kicking_by_length']",8.822812576163782
"['fracocp', 'ladder_bottom']",81.74506458688764
"['fracocp', 'long_leader']",26.102851572020473
"['fracocp', 'long_line']",72.28856933950767
"['fracocp', 'marubozu']",79.38094077504265
"['fracocp', 'matching_low']",11.26005361930295
"['fracocp', 'mat_hold']",8.822812576163782
"['fracocp', 'morning_doji_star']",8.822812576163782
"['fracocp', 'morning_star']",9.042164270046307
"['fracocp', 'on_neck']",0.0
"['fracocp', 'piercing']",8.895929807457957
"['fracocp', 'rickshaw_man']",19.91225932244699
"['fracocp', 'rise_fall_three_methods']",81.98878869120156
"['fracocp', 'separating_lines']",81.64757494516208
"['fracocp', 'shooting_star']",80.50207165488666
"['fracocp', 'short_line']",52.76626858396295
"['fracocp', 'spinning_top']",64.44065318059955
"['fracocp', 'stalled_pattern']",9.090909090909092
"['fracocp', 'stick_sandwich']",81.96441628077017
"['fracocp', 'takuri']",13.380453326834024
"['fracocp', 'tasuki_gap']",81.94004387033877
"['fracocp', 'thrusting']",8.847184986595174
"['fracocp', 'tristar']",81.74506458688764
"['fracocp', 'unique_3_river']",8.871557397026567
"['fracocp', 'upside_gap_2_crows']",0.0
"['fracocp', 'side_gap_3_methods']",81.40385084084815
"['fracocp', 'ad']",27.80892030221789
"['fracocp', 'adosc']",17.743114794053135
"['fracocp', 'obv']",35.413112356812086
"['fracocp', 'adx']",38.70338776504996
"['fracocp', 'ht_trendline']",20.984645381428223
"['fracocp', 'kama']",53.47306848647331
"['fracocp', 'mama']",37.92347063124543
"['fracocp', 'fama']",18.254935413112356
"['fracocp', 'sar']",40.628808189129906
"['fracocp', 'returns']",61.88155008530344
"['fracocp', 'volatility']",30.392395807945405
"['frachp', 'fraclp']",58.68876431879113
"['frachp', 'sma_1']",33.97514014135999
"['frachp', 'sma_2']",34.68194004387034
"['frachp', 'sma_3']",35.145015842066776
"['frachp', 'sma_4']",27.51645137704119
